"ID_VIV","ID_PER","UPM","VIV_SEL","R_SEL","CVE_ENT","NOM_ENT","CVE_MUN","NOM_MUN","COD_RES","P4_1","P4_2_01","P4_2_02","P4_2_03","P4_2_04","P4_2_05","P4_2_06","P4_2_07","P4_2_08","P4_2_09","P4_2_10","P4_2_11","P4_2_12","P4_2_13","P4_2_14","P4_2_15","P4_2_16","P5_1","P5_2","P5_3","P5_4","P5_5","P5_6","P5_7","P5_8","P5_9","P5_10","P5_11","P5_12","P5_13","P5_14","P5_15","P5_16","P5_17","P5_18","P5_19","P5_20","P5_21","P6_1","P6_2","P6_3","P6_4","P6_5","P6_6","P6_7_1","P6_7_2","P6_7_3","P6_7_4","P6_7_5","P6_7_6","P6_7_7","P6_7_8","P6_7_9","P7_1_01","P7_1_02","P7_1_03","P7_1_04","P7_1_05","P7_1_06","P7_1_07","P7_1_08","P7_1_09","P7_1_10","P7_1_11","P7_1_12","P7_1_13","P7_1_14","P7_1_14E","P7_1_15","P7_1_99","P7_2","P7_3","P7_4","P8_1","P8_2","P8_3_01","P8_3_02","P8_3_03","P8_3_04","P8_3_05","P8_3_06","P8_3_07","P8_3_08","P8_3_09","P8_3_10","P8_3_11","P8_3_12","P8_3_13","P8_3_14","P8_3_15","P8_3_15E","P8_4_01","P8_4_04","P8_4_06","P8_4_13","P8_4_14","P8_5_01","P8_5_02","P8_5_03","P8_5_04","P8_5_05","P8_5_06","P8_5_07","P8_5_08","P8_5_09","P8_5_10","P8_5_11","P8_5_12","P8_5_13","P8_5_14","P8_5_15","P8_5_15E","P8_6_1","P8_6_2","P8_6_3","P8_6_4","P8_6_5","P8_6_6","P8_6_7","P8_6_8","P8_6_9","P8_7","P8_8","P8_9","P9_1","P9_2","P9_3","P9_4","P9_5","P9_6","P9_7","P9_7E","P9_8_1","P9_8_2","P9_8_3","P9_8_4","P9_8_5","P9_8_6","P9_8_7","P9_8_8","P9_9","P9_10_1","P9_10_2","P9_10_3","P9_10_4","P9_10_5","P9_11_1","P9_11_2","P9_11_3","P9_11_4","P9_12_01","P9_12_02","P9_12_03","P9_12_04","P9_12_05","P9_12_06","P9_12_07","P9_12_08","P9_12_09","P9_12_98","P9_12_99","FAC_SEL","DOMINIO","UPM_DIS","EST_DIS"
"2808322.01","2808322.01.03","2808322","01","03","28","TAMAULIPAS","041","VICTORIA","01","08","08","07","07","08","07","07","09","09","08","08","08","08","09","07","08","10","05","07","06","09","07","09","08","09","08","10","10","09","08","05","08","08","08","07","07","07","06","08","08","07","2","2","2","","","","","","","","","","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","07","07","08","04","06","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","8","8","8","2","2","2","3","2","2","3","3","3","4","3","4","3","2","","","0","1","0","0","1","0","1","1","0","1","1","","1","","2","2","1","07","0017501","DIECISIETE MIL QUINIENTOS UNO","0","0","0","0","0","1","0","0","1","09","08","07","08","07","2","2","2","2","0","1","0","1","0","1","1","0","0","0","0","5714.53933061","U","0320","0122"
"2808322.02","2808322.02.02","2808322","02","02","28","TAMAULIPAS","041","VICTORIA","01","08","08","10","07","06","06","00","08","08","99","09","09","06","07","05","09","09","02","02","02","04","02","04","09","07","04","09","09","06","09","08","10","06","04","08","09","07","09","05","03","08","1","1","1","10","10","10","10","10","10","10","10","10","0","0","0","1","0","0","0","0","1","0","1","0","0","0","","0","0","02","05","10","02","02","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","","2","8","2","8","3","4","3","4","4","3","4","3","3","1","1","4","4","3","2","","","0","1","0","0","0","0","0","1","0","2","","2","1","","1","2","1","07","0020000","VEINTE MIL","0","0","0","0","0","0","0","1","2","02","02","01","03","01","1","1","2","2","0","0","0","0","1","0","0","0","0","0","0","3809.6928870733","U","0320","0122"
"2808322.03","2808322.03.02","2808322","03","02","28","TAMAULIPAS","041","VICTORIA","01","06","05","02","01","02","02","01","06","06","05","07","06","05","03","06","07","07","07","08","04","07","06","08","09","07","08","06","10","09","07","09","10","06","07","04","07","08","07","08","07","09","1","2","2","","","","","","","","","","0","1","0","1","0","0","1","0","0","0","0","0","0","0","","0","0","08","06","09","07","06","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","","","3","","8","3","3","1","3","1","4","3","1","3","4","3","4","1","1","3","","","0","1","0","1","1","0","0","0","0","1","1","","1","","3","2","2","07","0020500","VEINTE MIL QUINIENTOS","1","0","0","0","0","0","0","0","2","09","05","07","06","04","2","2","2","2","0","1","0","1","0","1","0","0","0","0","0","3809.6928870733","U","0320","0122"
"2808322.04","2808322.04.02","2808322","04","02","28","TAMAULIPAS","041","VICTORIA","01","09","09","08","99","99","99","08","09","09","08","09","08","08","08","09","08","09","09","08","09","09","09","09","09","09","09","09","09","99","08","09","09","01","02","04","08","05","08","08","08","09","1","1","1","09","09","09","09","09","09","09","09","09","1","0","0","0","0","0","1","0","1","0","0","0","0","0","","0","0","98","08","09","09","09","2","1","2","1","2","2","2","2","2","2","1","2","2","2","2","","3","","4","4","4","4","4","3","3","3","4","4","3","3","1","4","3","2","3","","","0","0","0","1","0","0","0","0","0","1","9","","1","","2","2","2","04","0010001","DIEZ MIL UNO","0","0","0","0","1","0","0","0","2","09","08","08","08","08","2","2","2","2","0","1","0","0","1","0","0","0","0","0","0","9524.2322176833","U","0320","0122"
"2808322.05","2808322.05.02","2808322","05","02","28","TAMAULIPAS","041","VICTORIA","01","05","05","05","05","00","03","00","05","05","05","05","05","05","08","05","05","05","08","08","08","08","09","07","06","07","07","08","05","07","06","05","07","08","08","06","05","06","07","08","07","09","1","1","1","08","05","09","09","09","09","09","09","09","1","0","0","1","0","0","0","0","0","0","0","1","0","0","","0","0","08","08","06","06","05","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","","","","","1","1","4","4","3","4","4","3","3","4","4","3","4","3","4","4","4","PARTICIPACION CIUDADANA","0","1","0","0","0","0","0","1","0","1","2","","1","","1","2","2","04","0012000","DOCE MIL","0","0","1","0","0","1","0","0","1","07","08","09","09","09","2","2","2","2","0","1","0","0","1","1","0","0","0","0","0","3809.6928870733","U","0320","0122"
"2808383.01","2808383.01.03","2808383","01","03","28","TAMAULIPAS","041","VICTORIA","01","05","05","04","03","02","02","04","05","03","03","03","04","04","05","05","06","06","03","03","02","04","05","06","08","07","08","05","08","07","05","06","08","07","06","06","06","07","07","08","08","08","2","2","2","","","","","","","","","","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","06","07","07","08","07","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","4","4","3","2","2","2","2","3","1","2","1","1","2","1","1","2","","","0","1","0","0","1","0","0","1","0","1","1","","1","","2","2","1","02","0005001","CINCO MIL UNO","0","0","0","0","0","0","0","1","2","09","06","06","07","06","2","3","2","2","0","1","0","0","1","1","0","0","0","0","0","10757.9852929457","U","0465","0122"
"2808383.02","2808383.02.02","2808383","02","02","28","TAMAULIPAS","041","VICTORIA","01","00","00","00","00","00","00","00","00","00","00","00","00","00","00","00","00","00","05","06","06","05","00","06","06","06","05","05","10","06","05","05","08","05","05","06","08","06","04","08","07","09","1","2","1","10","10","10","10","10","10","10","10","10","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","05","08","07","08","05","1","2","1","1","2","2","2","1","2","2","2","2","2","2","2","","","","3","3","3","1","1","1","1","1","1","1","1","3","1","1","1","1","1","","","0","1","0","0","0","1","0","0","0","1","1","","1","","4","2","2","02","0007000","SIETE MIL","0","0","0","0","1","0","0","0","2","07","05","00","00","00","1","1","1","1","0","1","0","0","0","1","0","0","0","0","0","6454.7911757674","U","0465","0122"
"2808383.03","2808383.03.03","2808383","03","03","28","TAMAULIPAS","041","VICTORIA","01","08","05","05","05","05","07","05","08","08","08","08","08","08","08","08","08","08","06","04","05","07","05","06","09","09","07","10","10","07","07","07","10","09","07","05","08","08","05","08","06","07","1","1","2","","","","","","","","","","0","0","0","1","0","0","0","1","1","0","0","0","0","0","","0","0","98","05","05","04","04","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","3","3","3","3","4","3","3","4","1","1","1","3","3","1","3","1","4","3","","","0","0","0","0","1","0","0","1","0","1","1","","1","","1","2","1","08","0021001","VEINTIUN MIL UNO","1","0","0","0","0","0","0","0","1","10","08","03","05","00","1","1","2","1","1","1","1","1","0","0","0","0","0","0","0","10757.9852929457","U","0465","0122"
"2808383.04","2808383.04.02","2808383","04","02","28","TAMAULIPAS","041","VICTORIA","01","07","08","08","08","08","08","08","08","08","07","08","08","08","08","08","08","08","08","08","06","07","07","10","07","07","07","06","06","07","07","07","08","07","06","06","08","06","06","08","08","09","1","1","1","10","09","10","10","10","10","08","08","10","1","0","0","0","0","0","1","1","0","0","0","0","0","0","","0","0","98","06","07","07","08","1","1","1","1","2","1","2","2","2","2","2","2","2","2","2","","","","","3","3","2","1","2","2","2","2","1","2","2","1","4","1","2","2","","","0","1","0","0","0","0","0","0","0","1","1","","1","","1","2","2","01","0000001","UNO","0","0","0","0","0","0","0","1","2","07","07","07","07","06","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","4303.1941171783","U","0465","0122"
"2808383.05","2808383.05.01","2808383","05","01","28","TAMAULIPAS","041","VICTORIA","01","06","05","03","03","05","05","02","06","06","04","06","06","04","05","06","08","07","05","04","04","05","03","04","05","06","03","02","09","03","04","05","04","03","02","00","02","04","00","06","04","06","1","1","2","","","","","","","","","","0","1","0","0","0","0","1","0","0","0","1","0","0","0","","0","0","04","04","05","08","02","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","3","3","3","3","3","3","2","2","3","2","3","2","2","2","1","2","1","1","1","","","0","0","0","0","1","0","0","1","0","2","","2","1","","2","2","2","05","0014500","CATORCE MIL QUINIENTOS","0","0","0","0","0","0","0","1","2","04","03","02","03","01","2","2","2","2","0","1","0","1","0","1","0","0","0","0","0","4303.1941171783","U","0465","0122"
"2808575.01","2808575.01.02","2808575","01","02","28","TAMAULIPAS","041","VICTORIA","01","08","08","08","08","08","08","08","08","08","07","08","08","08","08","08","99","09","08","08","05","05","05","07","04","06","06","08","08","08","04","08","09","03","02","08","05","05","02","08","06","08","2","1","1","08","02","08","09","09","02","07","08","09","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","98","02","03","08","04","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","1","1","1","4","3","3","3","2","3","3","2","2","2","2","2","2","2","2","","","1","1","0","0","0","0","0","0","0","1","1","","1","","2","2","2","06","0016000","DIECISEIS MIL","0","0","0","0","0","0","0","1","2","99","99","04","04","99","2","2","2","2","0","0","0","1","0","1","0","0","0","0","0","5738.0901558829","U","0321","0121"
"2808575.02","2808575.02.01","2808575","02","01","28","TAMAULIPAS","041","VICTORIA","01","08","08","08","08","08","08","05","08","08","08","08","08","08","08","08","08","08","07","05","08","07","05","06","06","06","06","09","09","08","07","08","09","08","07","07","07","08","08","08","05","07","2","1","1","09","09","09","09","09","09","09","09","09","1","1","0","0","0","0","1","0","0","0","0","0","0","0","","0","0","07","08","08","05","05","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","3","4","2","3","2","2","2","2","1","1","1","1","2","2","2","2","","","1","0","0","1","1","0","0","1","0","1","1","","1","","2","2","2","04","0010001","DIEZ MIL UNO","0","0","0","0","1","0","0","0","3","07","07","07","07","07","1","1","2","2","0","0","0","1","0","0","0","0","0","0","0","5738.0901558829","U","0321","0121"
"2808575.03","2808575.03.01","2808575","03","01","28","TAMAULIPAS","041","VICTORIA","01","08","06","06","06","07","07","05","06","05","06","07","07","07","08","07","09","09","06","07","08","05","06","07","08","08","05","10","09","06","06","10","09","07","08","08","09","07","08","07","07","08","2","1","1","08","08","08","08","08","10","10","10","10","0","0","0","1","0","0","1","0","1","0","0","0","0","0","","0","0","06","07","08","08","05","1","2","1","1","2","1","1","1","1","2","2","1","2","2","2","","","","","1","1","3","3","3","4","3","3","4","4","3","3","4","4","3","3","","","0","1","0","0","0","0","0","0","0","1","2","","1","","1","2","1","08","0022000","VEINTIDOS MIL","0","0","1","0","0","0","0","0","1","09","10","10","08","07","1","1","1","2","0","1","0","1","0","1","0","0","0","0","0","3825.3934372553","U","0321","0121"
"2808575.04","2808575.04.01","2808575","04","01","28","TAMAULIPAS","041","VICTORIA","01","08","07","07","06","07","06","05","07","06","99","08","08","08","07","07","08","08","07","06","07","06","08","09","08","08","06","05","07","07","06","08","09","07","07","05","05","07","06","07","05","06","2","1","1","08","08","10","09","09","08","07","09","08","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","08","07","07","08","08","2","2","2","1","2","2","2","2","1","2","1","2","2","2","2","","3","","1","1","4","4","3","2","4","4","4","3","4","2","2","3","2","3","3","","","1","0","0","1","1","0","0","0","0","1","2","","1","","3","2","1","07","0019800","DIECINUEVE MIL OCHOCIENTOS","0","0","1","0","0","0","1","0","1","09","09","08","09","10","1","1","2","1","1","1","1","1","0","0","0","0","0","0","0","1912.6967186276","U","0321","0121"
"2808575.05","2808575.05.01","2808575","05","01","28","TAMAULIPAS","041","VICTORIA","01","06","05","05","03","05","05","06","05","06","06","07","07","05","05","07","09","08","04","05","05","05","04","05","05","05","06","08","10","05","05","02","06","04","02","02","05","05","04","06","05","06","1","1","1","02","02","04","05","04","04","05","05","05","1","1","0","1","0","0","0","0","0","0","0","0","0","0","","0","0","02","02","04","04","02","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","4","4","4","3","1","3","1","1","1","3","1","3","3","1","3","3","1","3","","","0","1","0","0","1","0","0","0","0","1","1","","1","","2","2","2","02","0007000","SIETE MIL","0","0","0","0","0","0","0","1","2","03","05","01","04","05","2","2","3","3","0","1","0","0","0","0","0","0","0","0","0","3825.3934372553","U","0321","0121"
"2808622.02","2808622.02.03","2808622","02","03","28","TAMAULIPAS","041","VICTORIA","01","06","08","06","04","05","05","03","05","04","99","08","06","04","05","06","07","09","05","05","07","07","05","07","04","05","04","08","09","05","08","03","09","05","05","05","08","04","08","07","07","06","2","1","1","08","08","07","07","04","07","05","04","09","0","0","0","1","0","0","0","1","0","0","1","0","0","0","","0","0","04","04","06","04","04","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","","1","1","1","1","4","4","2","1","3","3","4","2","1","1","1","4","2","2","1","","","0","1","0","0","0","0","0","1","0","1","1","","1","","3","2","2","07","0020000","VEINTE MIL","1","0","1","0","0","0","0","0","2","06","08","03","06","04","2","2","3","2","0","1","0","1","0","1","0","0","0","0","0","6037.2351107178","U","0322","0123"
"2808622.03","2808622.03.03","2808622","03","03","28","TAMAULIPAS","041","VICTORIA","01","10","09","10","10","10","10","09","10","10","10","10","10","10","10","10","10","10","10","09","10","10","09","10","10","10","10","10","09","10","10","09","10","09","10","10","09","10","10","10","10","10","2","1","2","","","","","","","","","","0","0","0","1","0","0","0","0","0","0","0","1","1","0","","0","0","10","10","10","05","10","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","3","3","3","3","3","4","1","1","1","3","4","1","4","1","1","4","3","4","4","","","1","0","0","0","0","0","0","0","0","2","","1","1","","2","2","1","02","0005001","CINCO MIL UNO","0","0","1","0","0","0","0","0","2","10","09","10","10","10","1","1","1","1","0","1","0","1","0","1","0","0","0","0","0","6037.2351107178","U","0322","0123"
"2808622.04","2808622.04.01","2808622","04","01","28","TAMAULIPAS","041","VICTORIA","01","08","08","09","06","07","06","07","09","07","07","06","08","06","08","09","08","09","08","07","08","07","06","08","06","07","06","09","09","08","08","08","07","06","06","07","08","06","07","06","06","06","1","2","1","08","08","06","09","07","07","08","98","06","0","0","0","1","0","0","1","0","1","0","0","0","0","0","","0","0","98","07","08","07","06","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","","","3","3","4","4","1","8","8","8","1","8","8","8","8","8","8","8","8","8","","","0","0","0","1","0","0","0","1","0","1","1","","1","","1","2","1","02","0007000","SIETE MIL","1","0","1","0","0","0","0","0","2","07","06","07","08","06","2","2","3","2","0","1","0","1","0","1","0","0","0","0","0","4024.8234071452","U","0322","0123"
"2808622.05","2808622.05.02","2808622","05","02","28","TAMAULIPAS","041","VICTORIA","01","09","08","07","04","07","08","06","08","07","99","09","08","07","00","08","09","09","06","06","06","06","06","03","00","05","07","10","06","07","07","05","08","06","06","08","06","07","05","05","00","06","1","1","1","10","10","10","10","10","10","10","10","10","1","1","0","0","0","0","0","0","0","0","0","0","1","0","","0","0","08","05","05","06","05","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","","","4","","1","1","4","1","1","3","1","3","1","1","1","1","3","1","3","3","","","0","1","0","0","1","0","0","0","0","1","2","","1","","1","2","2","08","0030000","TREINTA MIL","0","0","1","0","0","1","0","0","2","05","08","05","08","08","3","2","1","2","0","1","0","1","1","0","0","0","0","0","0","8049.6468142904","U","0322","0123"
"2808630.01","2808630.01.02","2808630","01","02","28","TAMAULIPAS","041","VICTORIA","01","08","10","09","07","09","08","08","09","08","99","09","09","08","09","08","09","09","07","08","09","10","08","09","09","08","09","09","10","10","02","10","09","07","08","05","08","08","10","10","10","10","1","1","1","10","10","10","10","10","10","10","10","10","1","0","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","09","10","09","08","09","1","2","2","1","2","1","2","1","2","2","2","2","2","2","2","","","","","1","1","3","3","1","3","2","3","3","3","3","1","1","1","1","1","","","1","0","0","1","0","0","1","0","0","1","1","","1","","2","2","2","07","0020000","VEINTE MIL","0","0","0","0","0","0","0","1","2","05","00","08","08","08","2","2","2","2","0","1","0","0","0","1","0","0","0","0","0","10517.2399852034","U","0323","0123"
"2808630.02","2808630.02.01","2808630","02","01","28","TAMAULIPAS","041","VICTORIA","01","01","00","00","00","00","00","00","03","00","99","01","01","01","00","00","05","09","08","03","02","03","05","02","05","07","05","10","10","05","10","05","10","01","02","00","05","05","02","05","05","03","1","1","1","07","06","08","08","08","10","10","10","10","0","1","0","1","0","0","0","0","1","0","0","0","0","0","","0","0","05","05","05","08","02","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","","3","1","3","1","1","1","3","1","3","1","3","3","4","3","1","4","2","1","3","","","1","0","0","0","1","0","0","1","0","2","","2","1","","1","2","1","05","0012001","DOCE MIL UNO","1","0","0","0","1","1","1","0","1","05","00","05","05","02","1","3","2","2","0","1","0","0","1","1","0","0","0","0","0","4206.8959940814","U","0323","0123"
